2006.05.25.10.00.00;253.70;275.65;251.15;272.40;104583944
2006.05.26.10.00.00;279.90;293.45;277.48;291.30;113161297
2006.05.29.10.00.00;296.00;300.79;281.50;282.49;89522724
2006.05.30.10.00.00;283.76;292.80;271.50;282.90;141652760
2006.05.31.10.00.00;272.25;295.10;270.00;283.00;134415827
2006.06.01.10.00.00;287.56;289.69;280.51;287.99;68832818
2006.06.02.10.00.00;292.03;302.00;292.00;298.90;90856515
2006.06.05.10.00.00;304.00;306.00;295.33;297.86;58705784
2006.06.06.10.00.00;289.70;290.94;276.50;277.66;66318710
2006.06.07.10.00.00;277.00;281.50;265.55;280.40;88816856
2006.06.08.10.00.00;268.27;269.50;251.22;251.50;92020997
2006.06.09.10.00.00;259.89;264.38;250.01;255.67;65152307
2006.06.13.10.00.00;239.00;243.50;226.40;228.00;66295783
2006.06.14.10.00.00;227.00;245.80;219.00;244.00;109121452
2006.06.15.10.00.00;250.12;258.60;246.15;257.88;78276580
2006.06.16.10.00.00;268.00;273.37;245.00;258.17;102280133
2006.06.19.10.00.00;258.00;269.45;252.23;259.99;63120898
2006.06.20.10.00.00;255.80;264.98;250.45;264.00;57466019
2006.06.21.10.00.00;265.00;268.45;255.53;264.00;61181105
2006.06.22.10.00.00;269.90;272.50;259.00;259.15;53939111
2006.06.23.10.00.00;259.67;262.59;256.50;260.00;31604935
2006.06.26.10.00.00;260.70;262.37;252.75;257.90;24967944
2006.06.27.10.00.00;260.34;268.85;257.33;266.22;46066814
2006.06.28.10.00.00;262.40;267.49;259.50;266.31;44021001
2006.06.29.10.00.00;268.50;276.75;264.50;275.50;66480963
2006.06.30.10.00.00;286.52;289.48;278.20;281.83;74204033
2006.07.03.10.00.00;283.50;286.67;282.00;285.65;33696022
2006.07.04.10.00.00;286.95;287.97;281.01;286.80;31185919
2006.07.05.10.00.00;285.50;285.83;271.50;273.21;42178360
2006.07.06.10.00.00;275.00;285.33;272.14;285.00;58066742
2006.07.07.10.00.00;285.20;285.45;275.02;277.85;55914938
2006.07.10.10.00.00;274.90;280.30;274.50;280.00;23633109
2006.07.11.10.00.00;279.00;280.85;273.60;274.55;25735740
2006.07.12.10.00.00;277.22;281.20;275.61;277.01;33153388
2006.07.13.10.00.00;275.00;277.39;259.22;261.60;67316210
2006.07.14.10.00.00;257.50;271.33;252.54;265.00;76641310
2006.07.17.10.00.00;261.30;264.00;254.50;258.12;35174256
2006.07.18.10.00.00;257.00;264.93;254.50;262.97;43077938
2006.07.19.10.00.00;263.50;271.84;257.90;271.20;44889231
2006.07.20.10.00.00;276.78;277.30;267.67;268.30;46912295
2006.07.21.10.00.00;267.00;269.13;264.50;266.88;30762110
2006.07.24.10.00.00;265.89;272.14;264.61;272.00;29607983
2006.07.25.10.00.00;274.99;274.99;269.50;269.77;35871209
2006.07.26.10.00.00;272.00;273.08;269.80;270.75;19483360
2006.07.27.10.00.00;271.53;281.49;271.53;280.80;58851025
2006.07.28.10.00.00;278.90;281.21;276.20;279.55;42081211
2006.07.31.10.00.00;281.98;282.50;276.75;277.88;26999641
2006.08.01.10.00.00;278.55;282.36;274.60;275.66;39393331
2006.08.02.10.00.00;275.01;280.87;275.01;280.51;24355069
2006.08.03.10.00.00;282.00;284.89;277.51;284.89;48450778
2006.08.04.10.00.00;285.00;292.50;282.11;290.99;51319426
2006.08.07.10.00.00;287.79;295.50;286.50;294.49;51265220
2006.08.08.10.00.00;295.50;299.69;293.15;294.20;63789934
2006.08.09.10.00.00;295.10;306.80;294.70;304.82;79426572
2006.08.10.10.00.00;303.00;308.52;298.13;306.05;100507778
2006.08.11.10.00.00;307.10;314.85;307.00;313.45;75664132
2006.08.14.10.00.00;314.99;319.40;311.55;312.10;74668488
2006.08.15.10.00.00;312.97;313.49;302.80;312.40;107666662
2006.08.16.10.00.00;314.70;317.10;308.53;312.99;80914691
2006.08.17.10.00.00;313.99;314.10;304.55;304.68;49297100
2006.08.18.10.00.00;305.20;306.44;289.45;292.40;94259243
2006.08.21.10.00.00;295.90;303.25;291.21;300.15;72231316
2006.08.22.10.00.00;301.89;307.99;301.20;307.90;56214832
2006.08.23.10.00.00;306.25;312.39;301.22;309.17;72481514
2006.08.24.10.00.00;306.19;311.30;303.06;308.10;53019184
2006.08.25.10.00.00;311.11;314.80;310.00;313.29;50835811
2006.08.28.10.00.00;312.50;313.67;310.36;311.20;24047827
2006.08.29.10.00.00;312.00;317.78;307.54;310.00;75976677
2006.08.30.10.00.00;310.00;314.77;310.00;312.30;44996036
2006.08.31.10.00.00;314.97;318.20;311.91;313.45;82080391
2006.09.01.10.00.00;313.69;314.36;308.67;309.19;54788079
2006.09.04.10.00.00;312.20;313.20;307.01;311.20;36024399
2006.09.05.10.00.00;310.32;311.49;308.20;310.65;44543438
2006.09.06.10.00.00;311.00;311.00;299.50;302.20;57354100
2006.09.07.10.00.00;298.51;298.70;291.77;294.98;59135583
2006.09.08.10.00.00;293.40;299.25;291.00;298.01;36847652
2006.09.11.10.00.00;295.51;295.51;283.00;284.44;58999594
2006.09.12.10.00.00;286.50;290.25;283.65;289.90;59287918
2006.09.13.10.00.00;286.89;294.90;285.00;293.99;53715157
2006.09.14.10.00.00;296.50;300.49;291.70;292.18;51199532
2006.09.15.10.00.00;288.00;294.70;287.85;291.75;37630320
2006.09.18.10.00.00;293.99;295.48;290.81;293.82;26336820
2006.09.19.10.00.00;296.00;296.89;293.50;294.75;26777130
2006.09.20.10.00.00;289.96;290.00;284.65;288.01;33015076
2006.09.21.10.00.00;286.40;289.35;278.12;280.80;45494898
2006.09.22.10.00.00;281.50;282.97;270.75;272.00;63736464
2006.09.25.10.00.00;269.99;270.80;261.51;262.10;62401623
2006.09.26.10.00.00;267.10;274.15;266.17;273.91;47987361
2006.09.27.10.00.00;276.35;280.99;274.13;276.61;64719088
2006.09.28.10.00.00;284.00;290.95;283.70;289.70;68777751
2006.09.29.10.00.00;289.49;293.30;285.10;288.00;49949831
2006.10.02.10.00.00;290.25;292.45;287.00;290.10;35763805
2006.10.03.10.00.00;285.90;286.67;281.33;282.30;40486342
2006.10.04.10.00.00;278.90;288.52;277.32;286.19;68970986
2006.10.05.10.00.00;292.11;297.26;290.23;295.69;74407216
2006.10.06.10.00.00;294.63;296.90;290.12;293.20;47907009
2006.10.09.10.00.00;293.70;300.77;290.80;300.18;52956825
2006.10.10.10.00.00;299.20;301.90;291.75;294.82;68244214
2006.10.11.10.00.00;292.20;296.40;288.79;295.49;52276869
2006.10.12.10.00.00;292.01;293.69;287.56;290.60;51162259
2006.10.13.10.00.00;293.50;299.70;292.39;298.25;72959897
2006.10.16.10.00.00;300.11;300.90;294.54;297.78;37032724
2006.10.17.10.00.00;301.50;302.75;293.51;294.00;58943986
2006.10.18.10.00.00;293.40;300.20;293.20;299.69;65196661
2006.10.19.10.00.00;298.55;301.30;297.60;300.10;45604557
2006.10.20.10.00.00;302.30;303.40;295.60;297.20;42304605
2006.10.23.10.00.00;296.00;296.98;291.00;293.69;32282070
2006.10.24.10.00.00;294.80;294.88;289.98;293.05;29468562
2006.10.25.10.00.00;294.03;296.25;292.35;296.25;33556599
2006.10.26.10.00.00;299.55;299.85;290.07;291.50;52422389
2006.10.27.10.00.00;291.00;291.30;284.25;286.13;53981099
2006.10.30.10.00.00;284.60;285.17;276.05;277.28;39604777
2006.10.31.10.00.00;276.40;284.70;275.50;282.19;55284373
2006.11.01.10.00.00;283.60;291.39;281.90;291.00;47335013
2006.11.02.10.00.00;289.49;291.50;286.21;287.99;44442221
2006.11.03.10.00.00;287.70;291.80;287.10;291.00;24693663
2006.11.07.10.00.00;294.00;295.24;292.20;292.74;31294096
2006.11.08.10.00.00;291.98;292.33;288.40;289.70;29921158
2006.11.09.10.00.00;291.50;294.70;291.11;292.80;30358828
2006.11.10.10.00.00;292.30;292.88;287.87;291.99;32885982
2006.11.13.10.00.00;290.58;294.23;289.30;290.97;28947006
2006.11.14.10.00.00;291.40;294.80;289.16;293.53;33187392
2006.11.15.10.00.00;294.14;298.11;292.38;294.00;45610398
2006.11.16.10.00.00;294.60;295.33;291.82;293.64;22881380
2006.11.17.10.00.00;289.66;290.65;284.67;288.03;47709518
2006.11.20.10.00.00;287.50;288.41;284.04;285.69;27678265
2006.11.21.10.00.00;287.05;292.89;286.80;291.40;39592936
2006.11.22.10.00.00;293.50;295.00;287.90;288.01;51022277
2006.11.23.10.00.00;289.00;292.00;288.10;289.70;20847845
2006.11.24.10.00.00;289.60;291.48;288.00;289.99;21164907
2006.11.27.10.00.00;291.74;292.00;288.15;288.75;21655184
2006.11.28.10.00.00;288.70;295.35;285.90;295.19;59268431
2006.11.29.10.00.00;296.26;305.70;296.26;305.45;110397253
2006.11.30.10.00.00;308.00;311.00;302.85;305.50;119062018
2006.12.01.10.00.00;306.90;310.01;302.25;303.49;80147971
2006.12.04.10.00.00;305.11;307.75;303.75;304.99;45937764
2006.12.05.10.00.00;306.10;310.22;306.00;308.00;65048359
2006.12.06.10.00.00;309.82;311.80;306.49;308.70;53408041
2006.12.07.10.00.00;309.01;310.30;307.30;307.80;39710043
2006.12.08.10.00.00;308.72;308.99;305.50;305.70;36579371
2006.12.11.10.00.00;306.00;307.45;299.89;301.69;52759918
2006.12.12.10.00.00;302.49;302.50;294.50;297.10;69481918
2006.12.13.10.00.00;297.04;298.00;290.94;297.80;60356294
2006.12.14.10.00.00;298.22;303.20;298.12;303.18;51885281
2006.12.15.10.00.00;304.35;306.45;301.82;304.70;58897126
2006.12.18.10.00.00;305.00;305.33;302.14;302.20;28635633
2006.12.19.10.00.00;301.00;301.00;294.73;299.50;44882535
2006.12.20.10.00.00;301.10;303.30;299.86;301.50;35143393
2006.12.21.10.00.00;302.90;306.40;299.52;305.00;51208459
2006.12.22.10.00.00;305.98;307.37;302.90;303.60;42127947
2006.12.25.10.00.00;304.00;304.66;300.24;300.70;22128118
2006.12.26.10.00.00;301.50;302.00;298.34;299.68;31443318
2006.12.27.10.00.00;299.95;302.66;297.87;301.66;34841043
2006.12.28.10.00.00;302.10;304.87;300.70;302.33;41441468
2006.12.29.10.00.00;302.18;303.47;301.81;302.56;17461571
2007.01.09.10.00.00;298.00;298.00;286.12;286.68;38393741
2007.01.10.10.00.00;287.60;292.35;281.36;291.77;64174959
2007.01.11.10.00.00;289.01;294.90;287.50;292.00;46891652
2007.01.12.10.00.00;289.97;291.56;286.30;287.50;33003980
2007.01.15.10.00.00;290.99;294.99;290.10;294.12;32210892
2007.01.16.10.00.00;293.51;296.60;287.00;287.00;49713591
2007.01.17.10.00.00;286.51;288.99;278.40;279.19;55147782
2007.01.18.10.00.00;284.00;286.25;278.51;278.77;47394102
2007.01.19.10.00.00;278.99;285.50;276.40;285.44;39456540
2007.01.22.10.00.00;289.00;290.40;285.70;288.89;39243755
2007.01.23.10.00.00;286.00;287.77;284.45;285.70;28471773
2007.01.24.10.00.00;289.90;291.35;286.04;287.59;34798061
2007.01.25.10.00.00;289.21;292.85;288.50;290.20;37372570
2007.01.26.10.00.00;287.92;288.35;286.25;286.80;25030304
2007.01.29.10.00.00;289.50;289.50;282.84;283.45;24620790
2007.01.30.10.00.00;281.48;285.87;280.00;285.30;24393527
2007.01.31.10.00.00;289.00;289.23;283.51;285.00;31054338
2007.02.01.10.00.00;288.32;292.20;286.90;287.95;50828449
2007.02.02.10.00.00;288.96;290.45;287.81;289.05;21043521
2007.02.05.10.00.00;291.78;291.98;288.01;290.12;18887791
2007.02.06.10.00.00;289.25;293.98;289.10;290.85;36068186
2007.02.07.10.00.00;290.45;290.80;285.70;286.39;34976064
2007.02.08.10.00.00;284.80;285.39;279.02;280.10;43212997
2007.02.09.10.00.00;284.19;284.84;277.50;278.47;29987028
2007.02.12.10.00.00;277.00;277.00;268.31;268.80;43175555
2007.02.13.10.00.00;267.00;276.49;265.08;274.70;58265148
2007.02.14.10.00.00;278.90;281.88;276.81;281.87;53662551
2007.02.15.10.00.00;281.10;282.90;278.07;278.92;29192158
2007.02.16.10.00.00;279.50;283.34;276.55;282.50;34983360
2007.02.19.10.00.00;283.55;286.69;283.21;283.52;30794920
2007.02.20.10.00.00;284.00;284.48;278.52;278.53;25710508
2007.02.21.10.00.00;279.47;282.10;278.81;280.20;20077547
2007.02.22.10.00.00;282.50;283.41;281.04;282.00;17902962
2007.02.26.10.00.00;284.18;285.80;282.75;284.95;29381271
2007.02.27.10.00.00;283.20;283.45;272.30;276.30;42853889
2007.02.28.10.00.00;270.49;270.99;262.01;267.42;68015400
2007.03.01.10.00.00;266.25;270.40;249.00;256.77;76658669
2007.03.02.10.00.00;258.50;261.48;253.71;260.90;64588937
2007.03.05.10.00.00;249.75;250.50;239.80;250.00;68386538
2007.03.06.10.00.00;253.88;256.49;251.81;253.53;48436861
2007.03.07.10.00.00;256.51;257.88;250.29;254.09;39382622
2007.03.09.10.00.00;260.15;268.51;259.69;264.84;66015531
2007.03.12.10.00.00;264.00;268.20;259.75;261.05;47744392
2007.03.13.10.00.00;261.98;264.17;257.52;260.30;54432098
2007.03.14.10.00.00;248.97;254.85;243.00;253.80;84750948
2007.03.15.10.00.00;256.50;258.87;251.77;255.45;43958919
2007.03.16.10.00.00;254.10;256.44;253.10;254.60;27364878
2007.03.19.10.00.00;257.12;258.50;254.42;258.00;35715128
2007.03.20.10.00.00;259.00;259.55;251.53;254.50;45908877
2007.03.21.10.00.00;255.00;255.00;251.01;253.12;27765051
2007.03.22.10.00.00;257.60;263.19;254.25;260.49;79654893
2007.03.23.10.00.00;261.70;269.56;259.55;269.20;70596008
2007.03.26.10.00.00;270.01;275.40;270.00;274.50;71982429
2007.03.27.10.00.00;272.00;273.29;267.78;268.81;61571328
